sample_id,x_active_quantity,authorized,architecture,direct_x_visible,observable_y
8405,22,1,trusted_encrypted_database,1,"[""[5,17,0,0,0,0,0,0,0,0]"", ""[75,95,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8405,22,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8406,31,1,centralized_plaintext,1,"[""[7,4,18,2,0,0,0,0,0,0]"", ""[98,73,85,72,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8406,31,1,trusted_encrypted_database,1,"[""[7,4,18,2,0,0,0,0,0,0]"", ""[98,73,85,72,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8406,31,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8407,59,0,centralized_plaintext,1,"[""[7,11,17,12,12,0,0,0,0,0]"", ""[77,87,74,85,91,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8407,59,0,trusted_encrypted_database,1,"[""[7,11,17,12,12,0,0,0,0,0]"", ""[77,87,74,85,91,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8407,59,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8408,34,1,centralized_plaintext,1,"[""[7,20,7,0,0,0,0,0,0,0]"", ""[92,82,84,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8408,34,1,trusted_encrypted_database,1,"[""[7,20,7,0,0,0,0,0,0,0]"", ""[92,82,84,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8408,34,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8409,30,1,centralized_plaintext,1,"[""[9,12,9,0,0,0,0,0,0,0]"", ""[74,98,84,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8409,30,1,trusted_encrypted_database,1,"[""[9,12,9,0,0,0,0,0,0,0]"", ""[74,98,84,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8409,30,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8410,31,1,centralized_plaintext,1,"[""[1,16,2,9,19,0,0,0,0,0]"", ""[84,12,72,92,97,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8410,31,1,trusted_encrypted_database,1,"[""[1,16,2,9,19,0,0,0,0,0]"", ""[84,12,72,92,97,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8410,31,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8411,40,1,centralized_plaintext,1,"[""[12,19,3,6,0,0,0,0,0,0]"", ""[81,89,86,92,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8411,40,1,trusted_encrypted_database,1,"[""[12,19,3,6,0,0,0,0,0,0]"", ""[81,89,86,92,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8411,40,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8412,4,1,centralized_plaintext,1,"[""[1,4,5,0,0,0,0,0,0,0]"", ""[17,94,31,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8412,4,1,trusted_encrypted_database,1,"[""[1,4,5,0,0,0,0,0,0,0]"", ""[17,94,31,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8412,4,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8413,61,0,centralized_plaintext,1,"[""[8,12,11,18,12,0,0,0,0,0]"", ""[79,74,72,74,71,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8413,61,0,trusted_encrypted_database,1,"[""[8,12,11,18,12,0,0,0,0,0]"", ""[79,74,72,74,71,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8413,61,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8414,0,1,centralized_plaintext,1,"[""[16,0,0,0,0,0,0,0,0,0]"", ""[6,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8414,0,1,trusted_encrypted_database,1,"[""[16,0,0,0,0,0,0,0,0,0]"", ""[6,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8414,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8415,2,1,centralized_plaintext,1,"[""[2,0,0,0,0,0,0,0,0,0]"", ""[81,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8415,2,1,trusted_encrypted_database,1,"[""[2,0,0,0,0,0,0,0,0,0]"", ""[81,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8415,2,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8416,10,1,centralized_plaintext,1,"[""[10,11,5,0,0,0,0,0,0,0]"", ""[91,11,27,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8416,10,1,trusted_encrypted_database,1,"[""[10,11,5,0,0,0,0,0,0,0]"", ""[91,11,27,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8416,10,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8417,1,1,centralized_plaintext,1,"[""[2,1,8,0,0,0,0,0,0,0]"", ""[13,72,51,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8417,1,1,trusted_encrypted_database,1,"[""[2,1,8,0,0,0,0,0,0,0]"", ""[13,72,51,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8417,1,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8418,0,1,centralized_plaintext,1,"[""[7,3,13,0,0,0,0,0,0,0]"", ""[59,26,31,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8418,0,1,trusted_encrypted_database,1,"[""[7,3,13,0,0,0,0,0,0,0]"", ""[59,26,31,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8418,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8419,8,1,centralized_plaintext,1,"[""[8,0,0,0,0,0,0,0,0,0]"", ""[82,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8419,8,1,trusted_encrypted_database,1,"[""[8,0,0,0,0,0,0,0,0,0]"", ""[82,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8419,8,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8420,44,1,centralized_plaintext,1,"[""[13,2,8,19,4,0,0,0,0,0]"", ""[100,66,77,93,82,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8420,44,1,trusted_encrypted_database,1,"[""[13,2,8,19,4,0,0,0,0,0]"", ""[100,66,77,93,82,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8420,44,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8421,69,0,centralized_plaintext,1,"[""[14,2,17,14,19,17,0,0,0,0]"", ""[95,82,89,31,72,99,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8421,69,0,trusted_encrypted_database,1,"[""[14,2,17,14,19,17,0,0,0,0]"", ""[95,82,89,31,72,99,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8421,69,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8422,20,1,centralized_plaintext,1,"[""[15,1,20,0,0,0,0,0,0,0]"", ""[13,28,90,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8422,20,1,trusted_encrypted_database,1,"[""[15,1,20,0,0,0,0,0,0,0]"", ""[13,28,90,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8422,20,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8423,52,0,centralized_plaintext,1,"[""[5,3,15,18,6,9,8,17,0,0]"", ""[60,81,93,61,50,95,92,98,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8423,52,0,trusted_encrypted_database,1,"[""[5,3,15,18,6,9,8,17,0,0]"", ""[60,81,93,61,50,95,92,98,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8423,52,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8424,19,1,centralized_plaintext,1,"[""[16,3,0,0,0,0,0,0,0,0]"", ""[85,81,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8424,19,1,trusted_encrypted_database,1,"[""[16,3,0,0,0,0,0,0,0,0]"", ""[85,81,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8424,19,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8425,0,1,centralized_plaintext,1,"[""[4,12,20,0,0,0,0,0,0,0]"", ""[69,52,69,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8425,0,1,trusted_encrypted_database,1,"[""[4,12,20,0,0,0,0,0,0,0]"", ""[69,52,69,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8425,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8426,5,1,centralized_plaintext,1,"[""[5,0,0,0,0,0,0,0,0,0]"", ""[80,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8426,5,1,trusted_encrypted_database,1,"[""[5,0,0,0,0,0,0,0,0,0]"", ""[80,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8426,5,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8427,6,1,centralized_plaintext,1,"[""[5,10,1,0,0,0,0,0,0,0]"", ""[80,55,82,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8427,6,1,trusted_encrypted_database,1,"[""[5,10,1,0,0,0,0,0,0,0]"", ""[80,55,82,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8427,6,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8428,72,0,centralized_plaintext,1,"[""[12,20,12,4,19,2,1,19,0,0]"", ""[77,74,36,12,82,86,52,89,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8428,72,0,trusted_encrypted_database,1,"[""[12,20,12,4,19,2,1,19,0,0]"", ""[77,74,36,12,82,86,52,89,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8428,72,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8429,50,1,centralized_plaintext,1,"[""[8,16,10,13,4,20,1,7,0,0]"", ""[52,95,95,77,94,41,41,96,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8429,50,1,trusted_encrypted_database,1,"[""[8,16,10,13,4,20,1,7,0,0]"", ""[52,95,95,77,94,41,41,96,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8429,50,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8430,24,1,centralized_plaintext,1,"[""[15,1,13,9,0,0,0,0,0,0]"", ""[75,33,23,99,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8430,24,1,trusted_encrypted_database,1,"[""[15,1,13,9,0,0,0,0,0,0]"", ""[75,33,23,99,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8430,24,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8431,49,1,centralized_plaintext,1,"[""[6,7,6,20,16,8,17,13,0,0]"", ""[71,90,90,43,34,56,94,90,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8431,49,1,trusted_encrypted_database,1,"[""[6,7,6,20,16,8,17,13,0,0]"", ""[71,90,90,43,34,56,94,90,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8431,49,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8432,10,1,centralized_plaintext,1,"[""[5,3,2,0,0,0,0,0,0,0]"", ""[88,78,81,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8432,10,1,trusted_encrypted_database,1,"[""[5,3,2,0,0,0,0,0,0,0]"", ""[88,78,81,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8432,10,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8433,24,1,centralized_plaintext,1,"[""[15,1,9,0,0,0,0,0,0,0]"", ""[87,27,93,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8433,24,1,trusted_encrypted_database,1,"[""[15,1,9,0,0,0,0,0,0,0]"", ""[87,27,93,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8433,24,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8434,43,1,centralized_plaintext,1,"[""[10,12,13,8,0,0,0,0,0,0]"", ""[71,90,85,90,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8434,43,1,trusted_encrypted_database,1,"[""[10,12,13,8,0,0,0,0,0,0]"", ""[71,90,85,90,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8434,43,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8435,48,1,centralized_plaintext,1,"[""[20,4,11,20,4,0,0,0,0,0]"", ""[100,92,45,100,78,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8435,48,1,trusted_encrypted_database,1,"[""[20,4,11,20,4,0,0,0,0,0]"", ""[100,92,45,100,78,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8435,48,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8436,8,1,centralized_plaintext,1,"[""[8,0,0,0,0,0,0,0,0,0]"", ""[77,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8436,8,1,trusted_encrypted_database,1,"[""[8,0,0,0,0,0,0,0,0,0]"", ""[77,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8436,8,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8437,54,0,centralized_plaintext,1,"[""[12,6,19,3,14,0,0,0,0,0]"", ""[93,91,76,83,80,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8437,54,0,trusted_encrypted_database,1,"[""[12,6,19,3,14,0,0,0,0,0]"", ""[93,91,76,83,80,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8437,54,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8438,12,1,centralized_plaintext,1,"[""[6,6,0,0,0,0,0,0,0,0]"", ""[88,88,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8438,12,1,trusted_encrypted_database,1,"[""[6,6,0,0,0,0,0,0,0,0]"", ""[88,88,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8438,12,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8439,0,1,centralized_plaintext,1,"[""[15,0,0,0,0,0,0,0,0,0]"", ""[20,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8439,0,1,trusted_encrypted_database,1,"[""[15,0,0,0,0,0,0,0,0,0]"", ""[20,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8439,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8440,0,1,centralized_plaintext,1,"[""[5,11,16,0,0,0,0,0,0,0]"", ""[45,55,47,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8440,0,1,trusted_encrypted_database,1,"[""[5,11,16,0,0,0,0,0,0,0]"", ""[45,55,47,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8440,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8441,0,1,centralized_plaintext,1,"[""[14,0,0,0,0,0,0,0,0,0]"", ""[48,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8441,0,1,trusted_encrypted_database,1,"[""[14,0,0,0,0,0,0,0,0,0]"", ""[48,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8441,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8442,18,1,centralized_plaintext,1,"[""[7,18,4,0,0,0,0,0,0,0]"", ""[18,77,24,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8442,18,1,trusted_encrypted_database,1,"[""[7,18,4,0,0,0,0,0,0,0]"", ""[18,77,24,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8442,18,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8443,39,1,centralized_plaintext,1,"[""[1,20,18,0,0,0,0,0,0,0]"", ""[95,98,88,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8443,39,1,trusted_encrypted_database,1,"[""[1,20,18,0,0,0,0,0,0,0]"", ""[95,98,88,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8443,39,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8444,83,0,centralized_plaintext,1,"[""[18,20,20,14,2,19,12,13,0,0]"", ""[81,72,55,97,19,75,89,67,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8444,83,0,trusted_encrypted_database,1,"[""[18,20,20,14,2,19,12,13,0,0]"", ""[81,72,55,97,19,75,89,67,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8444,83,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8445,0,1,centralized_plaintext,1,"[""[9,18,12,0,0,0,0,0,0,0]"", ""[1,58,47,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8445,0,1,trusted_encrypted_database,1,"[""[9,18,12,0,0,0,0,0,0,0]"", ""[1,58,47,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8445,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8446,36,1,centralized_plaintext,1,"[""[13,2,20,1,0,0,0,0,0,0]"", ""[81,76,76,97,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8446,36,1,trusted_encrypted_database,1,"[""[13,2,20,1,0,0,0,0,0,0]"", ""[81,76,76,97,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8446,36,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8447,0,1,centralized_plaintext,1,"[""[3,0,0,0,0,0,0,0,0,0]"", ""[19,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8447,0,1,trusted_encrypted_database,1,"[""[3,0,0,0,0,0,0,0,0,0]"", ""[19,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8447,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8448,6,1,centralized_plaintext,1,"[""[6,0,0,0,0,0,0,0,0,0]"", ""[94,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8448,6,1,trusted_encrypted_database,1,"[""[6,0,0,0,0,0,0,0,0,0]"", ""[94,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8448,6,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8449,38,1,centralized_plaintext,1,"[""[16,4,12,6,0,0,0,0,0,0]"", ""[91,84,97,95,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8449,38,1,trusted_encrypted_database,1,"[""[16,4,12,6,0,0,0,0,0,0]"", ""[91,84,97,95,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8449,38,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8450,14,1,centralized_plaintext,1,"[""[5,9,7,0,0,0,0,0,0,0]"", ""[96,78,62,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8450,14,1,trusted_encrypted_database,1,"[""[5,9,7,0,0,0,0,0,0,0]"", ""[96,78,62,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8450,14,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8451,5,1,centralized_plaintext,1,"[""[5,0,0,0,0,0,0,0,0,0]"", ""[77,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8451,5,1,trusted_encrypted_database,1,"[""[5,0,0,0,0,0,0,0,0,0]"", ""[77,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8451,5,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8452,50,1,centralized_plaintext,1,"[""[16,11,9,7,5,20,7,0,0,0]"", ""[51,78,51,71,76,97,79,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8452,50,1,trusted_encrypted_database,1,"[""[16,11,9,7,5,20,7,0,0,0]"", ""[51,78,51,71,76,97,79,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8452,50,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8453,43,1,centralized_plaintext,1,"[""[1,20,10,12,0,0,0,0,0,0]"", ""[99,95,99,100,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8453,43,1,trusted_encrypted_database,1,"[""[1,20,10,12,0,0,0,0,0,0]"", ""[99,95,99,100,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8453,43,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8454,38,1,centralized_plaintext,1,"[""[17,17,14,11,7,8,0,0,0,0]"", ""[35,100,81,36,79,38,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8454,38,1,trusted_encrypted_database,1,"[""[17,17,14,11,7,8,0,0,0,0]"", ""[35,100,81,36,79,38,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8454,38,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8455,35,1,centralized_plaintext,1,"[""[10,2,5,4,14,0,0,0,0,0]"", ""[96,72,91,82,93,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8455,35,1,trusted_encrypted_database,1,"[""[10,2,5,4,14,0,0,0,0,0]"", ""[96,72,91,82,93,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8455,35,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8456,0,1,centralized_plaintext,1,"[""[19,0,0,0,0,0,0,0,0,0]"", ""[49,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8456,0,1,trusted_encrypted_database,1,"[""[19,0,0,0,0,0,0,0,0,0]"", ""[49,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8456,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8457,68,0,centralized_plaintext,1,"[""[20,14,17,15,4,15,0,0,0,0]"", ""[84,92,64,95,84,74,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8457,68,0,trusted_encrypted_database,1,"[""[20,14,17,15,4,15,0,0,0,0]"", ""[84,92,64,95,84,74,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8457,68,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
8458,18,1,centralized_plaintext,1,"[""[17,1,0,0,0,0,0,0,0,0]"", ""[100,78,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8458,18,1,trusted_encrypted_database,1,"[""[17,1,0,0,0,0,0,0,0,0]"", ""[100,78,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8458,18,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
8459,27,1,centralized_plaintext,1,"[""[14,3,7,3,0,0,0,0,0,0]"", ""[78,92,80,74,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
